ShipName,Lon3,Lat3,UTC,VoyageIni,WindForce,StateSea,Weather,VoyageFrom,VoyageTo
EL ANDALUZ,-50.7167,-36.1167,1777041515,17761113,FRESQUITO,DEL S,ORIZONTE CARGADO POR PARTES,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-51.2667,-36.0667,1777041615,17761113,FRESQUITO,MAREJADA DEL OSO,CLARO,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-52.35,-36.2,1777041715,17761113,FRESQUITO,DEL VIENTO (NNO FRESCO),ANOCHECIÓ CIELO CLARO Y HORIZONTE AZELAJADO AMANECIÓ ACHUBASCADO.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-54.5,-35.4,1777041916,17761113,VARIABLE,LLANA,ANOCHECIÓ HORIZONTES FOSCOS AMANECIÓ AZELAJADO,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-52.4833,-35.1667,1778050615,17780506,FRESQUITO,MARETA DEL NO,TOLDADO,MONTEVIDEO,CÁDIZ
EL ANDALUZ,-19.06,6.46667,1776120813,17761113,VENTOLINA,MARETA DEL SE,HORIZONTE FOSCO,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-19.59,5.9,1776121013,17761113,POCO VIENTO,MARETA DEL S,UN CHUBASCO POR EL SO ANOCHECIÓ TOLDADO UNA TURBONADA DEL SO AMANECIÓ TOLDADO Y EN CALMA.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-19.52,5.83333,1776121113,17761113,VENTOLINA,MARETA DEL S,ACHUBASCADO TOLDADO.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-19.54,5.53333,1776121213,17761113,BONANCIBLE,DEL PRIMERO Y SEGUNDO CUADRANTE,ANOCHECIÓ OBSCURO AMANECIÓ CALMA,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-19.67,5.43333,1776121313,17761113,VENTOLINA,MARETA DEL S,AZELAJADO UN CHUBASCO DEL PRIMER QUADRANTE CON AGUA Y POCO VIENTO.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-19.87,5.03333,1776121413,17761113,VENTOLINA,MARETA DEL SE,ANOCHECIÓ NUBLADO AMANECIÓ CON EL CIELO CLARO Y LOS HORIZONTES FOSCOS,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-19.99,4.66667,1776121513,17761113,CALMA,MARETA DEL NO,ATURBONADO POR EL N.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-20.26,3.66667,1776121813,17761113,CASI CALMA,MARETA DEL S,ANOCHECIÓ CALIMOSO AMANECIÓ FOSCO,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-20.41,3.3,1776121913,17761113,CASI CALMA,MARETA DEL SE,AZELAJADO,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-20.43,3.31667,1776122013,17761113,CALMA,MARETA DEL N,CLARO Y HORIZONTE CALIMOSO.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-21.01,2.6,1776122213,17761113,BONANCIBLE,MARETA DEL SE,ACHUBASCADO.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-22.82,1.4,1776122414,17761113,FRESQUITO,PICADA DEL SE,TOLDADO,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-23.87,0.65,1776122514,17761113,FRESQUITO,PICADA DEL VIENTO,CIELO CLARO Y HORIZONTE TOLDADO,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-9.13333,34.4333,1776111413,17761113,FRESCO,PICADA DEL SE,ESPEJADO,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-11.3333,32.4833,1776111613,17761113,FRESCO,MARETA DEL VIENTO,ANOCHECIÓ AZELAJADO AMANECIÓ CIELO CLARO Y EL HORIZONTE CON DENSA SELAJERÍA,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-12.7167,31.3667,1776111713,17761113,FRESCO,MARETA DEL VIENTO,ANOCHECIÓ AZELAJADO AMANECIÓ ACHUBASCADO.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-16.05,28.5333,1776111913,17761113,FRESCO,GRUESA,ANOCHECIÓ AZELAJADO.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-20.09,11.5333,1776112913,17761113,FRESQUITO,MARETA DEL VIENTO,ANOCHECIÓ AZELAJADO. AMANECIÓ CALIMOSO.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-19.97,10.6333,1776113013,17761113,FRESQUITO,MARETA DEL NE,CALIMOSO,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-19.88,9.86667,1776120113,17761113,POCO VIENTO,MARETA DEL NNE,CALIMOSO,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-19.77,9.28333,1776120213,17761113,MUY POCO VIENTO,MARETA DEL NNE,ANOCHECIÓ TOLDADO UNA TURBONADA POR EL SE SEGUÍAN LOS AGUACEROS. AMANECIÓ ACHUBASCADO.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-19.27,8.13333,1776120313,17761113,FRESQUITO,PICADA,ANOCHECIÓ CIELO CLARO Y HORIZONTE FOSCO AMANECIÓ AZELAJADO.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-19.23,7.5,1776120413,17761113,POCO VIENTO,MAREJADA DEL SE Y NE,ANOCHECIÓ TOLDADO UNA TURBONADA AMANECIÓ CON AGUACEROS,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-19,6.81667,1776120613,17761113,VENTOLINA,GRUESA DEL NE,DESPUÉS DEL MEDIODÍA CON AGUACEROS ANOCHECIÓ TOLDADO AMANECIÓ ATURBONADO.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-19.09,6.68333,1776120713,17761113,CALMA,MARETA DEL N,EN LA NOCHE CHUBASCOS.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-25.15,-0.783333,1776122714,17761113,FRESQUITO,MARETA DEL SE,ANOCHECIÓ CIELO CLARO Y HORIZONTE CARGADO AMANECIÓ CARGADO,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-25.63,-1.65,1776122814,17761113,FRESQUITO,PICADA DEL VIENTO,AZELAJADO.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-26.14,-2.85,1776122914,17761113,FRESQUITO,PICADA DEL VIENTO,ANOCHECIÓ CIELO CLARO Y HORIZONTE AZELAJADO AMANECIÓ ACHUBASCADO.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-26.66,-3.83333,1776123014,17761113,FRESQUITO,PICADA DEL VIENTO,CIELO CLARO Y HORIZONTE AZELAJADO.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-27.1,-4.78333,1776123114,17761113,FRESQUITO,GRUESA DEL ESE,ANOCHECIÓ FOSCO AMANECIÓ CIELO CLARO HORIZONTE ATURBONADO.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-27.94,-6.71667,1777010214,17761113,FRESCO,PICADA DEL VIENTO (SE FRESCO),AZELAJADO.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-28.33,-7.66667,1777010314,17761113,FRESQUITO,GRUESA DEL VIENTO,ANOCHECIÓ CIELO CLARO Y HORIZONTE FOSCO AMANECIÓ NUBLADO,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-28.65,-8.66667,1777010414,17761113,FRESQUITO,PICADA DEL VIENTO (ESE FRESCO),ANOCHECIÓ CON RUMASÓN AMANECIÓ CLARO Y EL HORIZONTE FOSCO,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-28.92,-9.73333,1777010514,17761113,FRESQUITO,MARETA DEL VIENTO (E FRESQUITO),AZELAJADO.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-29.16,-10.6833,1777010614,17761113,FRESQUITO,MARETA DEL VIENTO,AMO CIELO Y HORIZONTE FOSCO AMANECIÓ CLARO,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-29.15,-11.5833,1777010714,17761113,BONANCIBLE,PICADA DEL VIENTO (E FRESQUITO),CIELO CLARO Y HORIZONTES FOSCOS,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-29,-12.6,1777010814,17761113,BONANCIBLE,LLANA,ATURBONADO.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-27.9,-15,1777011014,17761113,FLOJO,LLANA,"DESPUÉS DE MEDIODÍA TIEMPO TOLDADO, HORIZONTES AZELAJADOS ANOCHECIÓ EL TIEMPO OBSCURO CON CELAJERÍA AMANECIÓ EL CIELO CLARO Y EL HORIZONTE AZ",CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-26.8667,-16.8,1777011114,17761113,FRESCO,LLANA,AL ANOCHECER EL HORIZONTE OBSCURO AMANECIÓ NUBLADO,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-26.1667,-18.8,1777011214,17761113,FRESCO,PICADA,AL PONERSE EL SOL NUBULOSO AL AMANECER ALGUNOS CHUBASCOS,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-30.6167,-21.2333,1777011614,17761113,FRESCO,PICADA,ANOCHECIÓ CON CELAJES AMANECIÓ CON BASTANTE ZELAJERÍA.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-31.4667,-20.6167,1777011714,17761113,FRESQUITO,PICADA,ANOCHECIÓ HORIZONTES AZELAJADOS ALGUNOS CHUBASCOS AMANECIÓ AZELAJADO.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-30.8833,-20.8,1777011814,17761113,FRESCO,MARETA,CLARO,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-30.5,-20.6833,1777011914,17761113,FRESCO,MARETA DEL VIENTO (N FRESCO),ANOCHECIÓ CLARO AMANECIÓ CLARO Y HORIZONTES AZELAJADOS.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-30.95,-20.5333,1777012014,17761113,FRESQUITO,MÁS BENIGNA,DESPUÉS DEL MEDIODÍA TIEMPO CLARO ANOCHECIÓ CIELO CLARO Y HORIZONTE AZELAJADO.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-30.6833,-20.5167,1777012114,17761113,VENTOLINA FLOJA,LLANA,ANOCHECIÓ CIELO CLARO Y HORIZONTES ZELAJOSOS. AMANECIÓ CLARO,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-30.8,-20.5833,1777012214,17761113,POCO VIENTO,BELLA,CLARO,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-30.8833,-20.3333,1777012314,17761113,BONANCIBLE,LLANA,CLARO Y EL HORIZONTE AZELAJADO.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-30.8,-20.5,1777012414,17761113,MENOS VIENTO,PICADA DEL VIENTO (S FRESCO),AZELAJADO.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-30.6667,-20.5333,1777012614,17761113,FRESQUITO,LLANA,ANOCHECIÓ AZELAJADO AMANECIÓ CIELOS Y HORIZONTES AZELAJADOS,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-30.5167,-20.4333,1777012714,17761113,BONANCIBLE,LLANA,CIELOS Y HORIZONTES AZELAJADOS.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-30.9,-20.7333,1777012814,17761113,FLOJO,MARETA DEL SE,AZELAJADO.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-31.1833,-20.85,1777012914,17761113,BONANCIBLE,MARETA DEL SE,ANOCHECIÓ CON LOS HORIZONTES AZELAJADOS AMANECIÓ ACHUBASCADO.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-32.3167,-20.75,1777013014,17761113,BONANCIBLE,LLANA,ANOCHECIÓ ACHUBASCADO. AMANECIÓ CON LOS HORIZONTES AZELAJADOS,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-33.2167,-21.55,1777013114,17761113,FRESQUITO,MARETA DEL VIENTO,CIELO CLARO Y HORIZONTES AZELAJADOS.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-34.2167,-22.3,1777020114,17761113,BONANCIBLE,LLANA,CIELO CLARO Y HORIZONTES AZELAJADOS.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-35.65,-23.55,1777020314,17761113,FRESCO,PICADA DEL DICHO,CIELO Y HORIZONTES AZELAJADOS,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-36.5667,-24.3333,1777020414,17761113,FRESQUITO,LLANA,ANOCHECIÓ AZELAJADO AMANECIÓ CLARO,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-37.7667,-25.4,1777020615,17761113,FRESQUITO,LLANA,CHUBASCO DE AGUA Y VIENTO POR EL N AMANECIÓ AZELAJADO.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-38.8833,-26.05,1777020715,17761113,VENTOLINA,LLANA,ANOCHECIÓ CIELOS Y HORIZONTES AZELAJADOS AMANECIÓ CLARO.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-40.4,-26.8167,1777020815,17761113,BONANCIBLE,LLANA,CIELO CLARO Y EL HORIZONTE AZELAJADO.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-41.8333,-27.1,1777020915,17761113,FRESQUITO,LLANA,ANOCHECIÓ AZELAJADO AMANECIÓ CON EL CIELO CLARO Y HORIZONTE AZELAJADO.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-42.6333,-26.85,1777021015,17761113,FRESQUITO,MARETA DEL N,ANOCHECIÓ CIELOS CLAROS Y HORIZONTES AZELAJADOS. AMANECIÓ NUBULOSO,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-43.5,-26.7333,1777021115,17761113,BONANCIBLE,MARETA DEL N,ANOCHECIÓ CIELO CLARO Y HORIZONTES AZELAJADOS. AMANECIÓ CIELO Y HORIZONTES AZELAJADOS.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-44.1833,-26.7833,1777021215,17761113,FRESQUITO,MARETA DEL TERCER CUADRANTE,ANOCHECIÓ AZELAJADO AMANECIÓ LLOBIOSO,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-45.7,-26.9167,1777021315,17761113,FRESCO,GRUESA DEL SO,CARGADO,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-47,-27.2,1777021415,17761113,FRESCO,MARETA DEL VIENTO,AZELAJADO.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-47.8,-26.7667,1777021515,17761113,POCO VIENTO,GRUESA,ACHUBASCADO.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-47.7,-26.7833,1777021615,17761113,FRESQUITO,PICADA DEL VIENTO (ESE FRESQUITO),ANOCHECIÓ ACHUBASCADO TURBONADA DE AGUA Y VIENTO POR EL N AGUA RECIA AMANECIÓ ACHUBASCADO.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-47.6,-26.5833,1777021715,17761113,BONANCIBLE,MARETA DEL NE,ANOCHECIÓ CIELO CLARO Y HORIZONTES OBSCUROS AMANECIÓ AZELAJADO.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-47.5167,-26.8167,1777021815,17761113,MUY POCO,PICADA,CIELO CLARO Y EL HORIZONTE AZELAJADO,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-47.6333,-27.3,1777021915,17761113,BONANCIBLE,MARETA DEL VIENTO (ENE FRESQUITO),"CIELO CLARO, HORIZONTES AZELAJADOS.",CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-47.0333,-30,1777040115,17761113,BONANCIBLE,DEL NE,ANOCHECIÓ CLARO AMANECIÓ AZELAJADO.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-47.75,-30.8667,1777040215,17761113,CALMA,LLANA,ANOCHECIÓ EN CALMA CON ALGUNA RUMASÓN AMANECIÓ CON RUMAZÓN,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-48.5833,-31.25,1777040315,17761113,FRESQUITO,GRUESA,ANOCHECIÓ ACHUBASCADO AMANECIÓ DE MAL CARIS,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-48.8833,-31.1,1777040415,17761113,FRESCO,GRUESA,ANOCHECIÓ AZELAJADO DE MAL CARIZ AMANECIÓ EL CIELO CLARO Y AZELAJADO,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-49.6,-32.65,1777040515,17761113,FRESQUITO,GRUESA DEL VIENTO (NE FRESCO),ANOCHECIÓ CON EL CIELO CLARO Y EL HORIZONTE FOSCO AMANECIÓ MUY SERRADO CON LLUBIA,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-50.2833,-34.6167,1777040615,17761113,RECIO,GRUESA,ANOCHESIENDO DE MAL CARIS VIENTO CON REPETIDAS RÁFRAGAS Y CHUBASCOS AMANECIÓ SERRADO,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-50.8167,-35.4167,1777040715,17761113,FRESCO,GRUESA DEL NE Y DEL O,DEL MAL CARIS UNA TURBONADA POR EL NNO AMANECIÓ ACHUBASCADO.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-49.7333,-35.2833,1777040815,17761113,FRESCO,GRUESA DEL VIENTO,ANOCHECIÓ DE MAL CARÍS POR EL NO UNA TURBONADA POR EL SO TAN RECIA AMANECIÓ TAN SERRADO Y DE MAL CARIS CON VIENTO SO FURIOSO Y LA MAR GRUESA,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-48.3,-34.75,1777040915,17761113,FURIOSO,MUY GRUESA LA MAR,ANOCHECIÓ CON GRUESA RUMASÓN AMANECIÓ ALGO CLARO,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-48.4833,-34.8167,1777041015,17761113,FRESQUITO,GRUESA DEL SO,ANOCHECIÓ TOLDADO AMANECIÓ AZELAJADO.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-49.4667,-35.0667,1777041115,17761113,FRESCO,DEL S,AZELAJADO.,CÁDIZ,SANTA CATALINA (BRASIL)
EL ANDALUZ,-24.2667,2.41667,1778061214,17780506,FRESQUITO,LLANA,ANOCHECIÓ CLARO AMANECIÓ CLARO Y HORIZONTES TOLDADOS,MONTEVIDEO,CÁDIZ
EL ANDALUZ,-24,4.35,1778061314,17780506,FRESCO,MARETA,ANOCHECIÓ TOLDADO AMANECIÓ ACHUBASCADO.,MONTEVIDEO,CÁDIZ
EL ANDALUZ,-23.75,6.35,1778061414,17780506,FRESCO,PICADA,ANOCHECIÓ FOSCO AMANECIÓ AZELAJADO.,MONTEVIDEO,CÁDIZ
EL ANDALUZ,-23.8167,6.98333,1778061514,17780506,FRESQUITO,MARETA DEL SE,ANOCHECIÓ ACHUBASCADO AMANECIÓ TOLDADO EN CALMA,MONTEVIDEO,CÁDIZ
EL ANDALUZ,-24.4333,8.96667,1778061814,17780506,CALMA,LLANA,ACHUBASCADO,MONTEVIDEO,CÁDIZ
EL ANDALUZ,-25.15,10,1778061914,17780506,FRESQUITO,PICADA DEL VIENTO,ANOCHECIÓ AZELAJADO AMANECIÓ ACHUBASCADO.,MONTEVIDEO,CÁDIZ
EL ANDALUZ,-26.6667,12.2333,1778062114,17780506,FRESQUITO,LLANA,ANOCHECIÓ CALIMOSO AMANECIÓ TOLDADO,MONTEVIDEO,CÁDIZ
LIEBRE,-33.3,27.05,1778062014,17780403,FRESQUITO,ALGUNA MAREJADILLA DEL ENE,ANOCHECIO TOLDADO,MONTEVIDEO,CADIZ
LIEBRE,-33.0333,29.5,1778062114,17780403,BONANCIBLE,BELLA,ANOCHECIO CON CIELOS CLAROS LOS HORIZONTES DEL 4º CUADRANTE CON CELAJERIA GRUESA PARDA,MONTEVIDEO,CADIZ
LIEBRE,-33.0333,29.05,1778062214,17780403,BONANCIBLE,LLANA,ANOCHECIO CON CIELOS CLAROS HORIZONTES DEL 4º CUADRANTE CON CELAJERIA GRUESA PARDA,MONTEVIDEO,CADIZ
LIEBRE,-35.4167,22.7167,1778061714,17780403,FRESQUITO,BUENA,ANOCHECIO CON CIELO CLARO HORIZONTES Y VIENTO BONANCIBLE,MONTEVIDEO,CADIZ
LIEBRE,-29.8667,40.2,1778070914,17780403,CALMOSO,LLANA,CIELO TODO TOLDADO,MONTEVIDEO,CADIZ
LIEBRE,-29.45,41.3833,1778071114,17780403,CALMA,DEL SE,CIELOS Y HORIZONTES CON CELAJERIA ESPESA,MONTEVIDEO,CADIZ
LIEBRE,-25.35,40.4667,1778071614,17780403,FRESCO,DEL NE,ANOCHECIO TOLDADO Y CON GARUA MENUDA,MONTEVIDEO,CADIZ
LIEBRE,-24.55,40.0833,1778071714,17780403,BONANCIBLE,DEL VIENTO,ANOCHECIO CON CIELO CLARO Y HORIZONTES CON CELAJERIA ESPESA,MONTEVIDEO,CADIZ
LIEBRE,-22.6167,39.95,1778071814,17780403,FRESQUITO,DEL VIENTO,ANOCHECIO CON HORIZONTES CLAROS CIELOSS CON ALGUNA CELAJERIA,MONTEVIDEO,CADIZ
LIEBRE,-29,39.45,1778070514,17780403,MEDIANAMENTE FRESQUITO,TENDIDA DEL NO,ANOCHECIO CON CIELOS Y HORIZONTES NUBULOSOS CON MUCHA CALIMA,MONTEVIDEO,CADIZ
LIEBRE,-28.7667,40,1778070614,17780403,BONANCIBLE,DEL NO,ANOCHECIO CON CELAJERIA GRUESA PARDA,MONTEVIDEO,CADIZ
LIEBRE,-27.65,40.1,1778070714,17780403,BONANCIBLE,BUENA,ANOCHECIO CON CIELOS Y HORIZONTES NUBULOSOS,MONTEVIDEO,CADIZ
LIEBRE,-32.74,38.2667,1778070414,17780401,BONANCIBLE,GRUESA DEL NO,ANOCHECIÓ VTO CUASI CALMA (...) AMANECIÓ SIN HABER NOVEDAD.,MONTEVIDEO,CÁDIZ
LIEBRE,-32.46,39.3667,1778070514,17780401,FRESQUITO,TENDIDA DEL NNO,"QUEDAMOS CON (..) VTO FRESQUITO, HORIZ. ACHUBASCADOS, MAR TENDIDA DEL NNO (...) ANOCHE. DEL MISMO MODO (...) AMANECIÓ COMO ANOCHECIÓ.",MONTEVIDEO,CÁDIZ
LIEBRE,-32.3,40,1778070614,17780401,BONANCIBLE,DEL N,ANOCHECIÓ DEL MISMO MODO (...) AMANECIÓ LO MISMO.,MONTEVIDEO,CÁDIZ
LIEBRE,-30.25,40.1167,1778070814,17780403,BONANCIBLE,BUENA,ANOCHECIO CON CELAJERIA SUELTA EN LOS HORIZONTES,MONTEVIDEO,CADIZ
LIEBRE,-27.2,9.6,1778060614,17780403,FRESQUITO,DEL VIENTO,ANOCHECIO CON HORIZONTES OSCUROS DEL 1º Y 2º CUADRANTE,MONTEVIDEO,CADIZ
LIEBRE,-28.0667,11.2333,1778060714,17780403,FRESQUITO,DEL NE,ANOCHECIO CON CIELOS Y HORIZONTES CON CELAJERIA SUELTA,MONTEVIDEO,CADIZ
LIEBRE,-28.8833,12.7167,1778060814,17780403,FRESCO,PICADA DEL VIENTO,ANOCHECIO CON CELAJERIA GRUESA Y PARDA EN LOS CIELOS Y HORIZONTES,MONTEVIDEO,CADIZ
LIEBRE,-29.4167,13.0833,1778060914,17780403,BONANCIBLE,TENDIDA DEL VIENTO,ANOCHECIO CON CIELOS Y HORIZONTES CON CELAJERIA PARDA,MONTEVIDEO,CADIZ
LIEBRE,-29.8667,14.6667,1778061014,17780403,FRESQUITO,DE PROA,ANOCHECIO CON CELAJERIA SUELTA EN CIELOS Y HORIZONTES,MONTEVIDEO,CADIZ
LIEBRE,-20.4833,40.1167,1778071913,17780403,FRESQUITO,DEL VIENTO,ANOCHECIO CON CIELOS Y HORIZONTES CON CELAJERIA ESPESA,MONTEVIDEO,CADIZ
LIEBRE,-21.45,39.9667,1778072013,17780403,FRESQUITO,ALGUNA MAREJADILLA DEL VIENTO,ANOCHECIO CON HORIZONTES CON CELAJERIA PARDA,MONTEVIDEO,CADIZ
LIEBRE,-17.3,39.5833,1778072113,17780403,BONANCIBLE,DEL VIENTO,ANOCHECIO CON CIELOS Y HORIZONTES NUBULOSOS,MONTEVIDEO,CADIZ
LIEBRE,-16.3167,39.0833,1778072213,17780403,BONANCIBLE,DEL VIENTO,ANOCHECIO CON CIELOS CLAROS Y HORIZONTES CON CELAJERIA MENUDA,MONTEVIDEO,CADIZ
LIEBRE,-15.65,38.7167,1778072313,17780403,BONANCIBLE,LLANA,NUBLADO,MONTEVIDEO,CADIZ
LIEBRE,-9.75,36.85,1778072713,17780403,FRESCO,DEL VIENTO,ANOCHECIO CON CIELOS Y HORIZONTES CON CELAJERIA SUELTA,MONTEVIDEO,CADIZ
LIEBRE,-33.5833,23.1667,1778061814,17780403,BONANCIBLE,BELLA,ANOCHECIO CON CIELOS CLAROS HORIZONTES CON CELAJERIA DELGADA,MONTEVIDEO,CADIZ
LIEBRE,-29.6167,37.2667,1778070314,17780403,FRESQUITO,PICADA DEL VIENTO,ANOCHECIO CON CIELOS CLAROS Y HORIZONTES CON CELAJERIA PARDA,MONTEVIDEO,CADIZ
LIEBRE,-28.9167,41.4167,1778071214,17780403,CALMA,TENDIDA DEL NO,ANOCHECIO CON CIELOS Y HORIZONTES CON CELAJERIA SUELTA,MONTEVIDEO,CADIZ
LIEBRE,-28.2333,41.3667,1778071314,17780403,BONANCIBLE,DEL ONO Y ALGUNA DEL SE,ANOCHECIO CON CIELOS Y HORIZONTES NUBULOSOS,MONTEVIDEO,CADIZ
LIEBRE,-14.8167,38.2667,1778072413,17780403,BONANCIBLE,DEL VIENTO,ANOCHECIO CON CIELOS Y HORIZONTES ACELAJADOS,MONTEVIDEO,CADIZ
LIEBRE,-14.1833,37.6667,1778072513,17780403,BONANCIBLE,DEL VIENTO,ANOCHECIO CON CIELOS Y HORIZONTES CON CELAJERIA SUELTA,MONTEVIDEO,CADIZ
LIEBRE,-83.8167,-36.2833,1769012218,17690113,FRESQUITO,ALGO GRUESA,"AL PONERSE EL SOL (...) HORIZ. MUY PARDOS Y MAR GRUESA DEL S Y VTO S. (...) A LAS 7 1/2 VTO SSE MUY FRESQUITO (...) AMANEC. COMO ANOCHEC., VTO SE BONA",VALPARAÍSO,VALDIVIA
EL GRAN PODER DE DIOS,-76.5667,22.7667,1768072917,17680728,CALMOSO,LLANA,ORIZONTES CLAROS,LA HABANA,CAMPECHE
EL GRAN PODER DE DIOS,-75.9667,23.5333,1768073017,17680728,CALMOSO,LLANA,ORIZONTES CLAROS,LA HABANA,CAMPECHE
EL GRAN PODER DE DIOS,-75.3,24.0833,1768073117,17680728,CALMOSO,MAREJADA DE LA CORRIENTE,ORIZONTES CLAROS,LA HABANA,CAMPECHE
EL GRAN PODER DE DIOS,-74.3667,23.6333,1768080417,17680728,BONANCIBLE,MAREJADA DEL VIENTO,ORIZONTES CLAROS,LA HABANA,CAMPECHE
